what,kind,bundleId,bundleVersion,description,time
started,bundle,oracle.eclipse.tools.weblogic.ui,4.3.1.201209271754,"oracle.eclipse.tools.weblogic.ui",1429759683159
started,bundle,oracle.eclipse.tools.webservices,4.3.1.201209271754,"oracle.eclipse.tools.webservices",1429759683159
started,bundle,oracle.eclipse.tools.webservices.ui,4.3.1.201209271754,"oracle.eclipse.tools.webservices.ui",1429759683159
started,bundle,oracle.eclipse.tools.xmlbeans,4.3.1.201209271754,"oracle.eclipse.tools.xmlbeans",1429759683159
started,bundle,org.eclipse.sapphire.modeling,0.5.3.201209191432,"org.eclipse.sapphire.modeling",1429759683159
started,bundle,org.eclipse.sapphire.ui,0.5.3.201209191432,"org.eclipse.sapphire.ui",1429759683159
started,bundle,org.python.pydev,2.5.0.2012040618,"org.python.pydev",1429759683159
started,bundle,org.python.pydev.core,2.5.0.2012040618,"org.python.pydev.core",1429759683159
started,bundle,org.python.pydev.debug,2.5.0.2012040618,"org.python.pydev.debug",1429759683159
started,bundle,com.android.ide.eclipse.adt,23.0.4.1468518,"com.android.ide.eclipse.adt",1429759683159
started,bundle,com.android.ide.eclipse.base,23.0.4.1468518,"com.android.ide.eclipse.base",1429759683159
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1429759683159
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1429759683159
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1429759683159
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1429759683159
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1429759683455
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1429759683455
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1429759683455
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1429759683455
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1429759683455
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1429759683455
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1429759683455
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1429759683455
os,sysinfo,,,"win32",1429759683455
arch,sysinfo,,,"x86_64",1429759683455
ws,sysinfo,,,"win32",1429759683455
locale,sysinfo,,,"zh_CN",1429759683455
processors,sysinfo,,,"4",1429759683455
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1429759683455
java.runtime.version,sysinfo,,,"1.7.0_25-b16",1429759683455
java.specification.name,sysinfo,,,"Java Platform API Specification",1429759683455
java.specification.vendor,sysinfo,,,"Oracle Corporation",1429759683455
java.specification.version,sysinfo,,,"1.7",1429759683455
java.vendor,sysinfo,,,"Oracle Corporation",1429759683455
java.version,sysinfo,,,"1.7.0_25",1429759683455
java.vm.info,sysinfo,,,"mixed mode",1429759683455
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1429759683455
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1429759683455
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1429759683455
java.vm.specification.version,sysinfo,,,"1.7",1429759683455
java.vm.vendor,sysinfo,,,"Oracle Corporation",1429759683455
java.vm.version,sysinfo,,,"23.25-b01",1429759683455
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1429759684937
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1429759684937
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1429759684953
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1429759684953
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1429759684984
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1429759684984
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1429759685031
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1429759685046
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1429759686965
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1429759687667
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1429759687683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429759687979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429759712814
