what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.sapphire.workspace,0.5.3.201209191432,"org.eclipse.sapphire.workspace",1430116252340
started,bundle,org.eclipse.sapphire.modeling.xml,0.5.3.201209191432,"org.eclipse.sapphire.modeling.xml",1430116252371
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1430116252496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1430116254509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430116256989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430116266645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1430116268237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430116269953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430116274773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430116276848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430116369684
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430116371197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1430116429728
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1430116435968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430116440071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430116453955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1430116453986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1430116453986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430116457746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430116458838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430116460975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430116602671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430116603607
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1430116685460
